event_id,match_id,home_team,away_team,team,opponent,player,position,shirt_number,minute,second,event_type,x,y,outcome,xg
207,1,Barau,Remo Stars,Remo Stars,Barau,Joseph Osazuwa,CDM,15,22,36,Pass,117.77,70.33,Incomplete,0.0
208,1,Barau,Remo Stars,Remo Stars,Barau,Chukwuemeka Adeyemi,CM,9,22,37,Foul,85.47,39.51,Complete,0.0
209,1,Barau,Remo Stars,Barau,Remo Stars,Daniel Adisa,CAM,22,22,44,Pass,113.92,32.69,Incomplete,0.0
210,1,Barau,Remo Stars,Remo Stars,Barau,Segun Oyelaran,CM,10,22,45,Pass,14.1,54.44,Incomplete,0.0
211,1,Barau,Remo Stars,Remo Stars,Barau,Musa Osazuwa,CAM,2,22,50,Pass,110.87,27.53,Complete,0.0
212,1,Barau,Remo Stars,Remo Stars,Barau,Chukwuemeka Chukwu,RW,28,22,57,Pass,25.72,37.52,Complete,0.0
213,1,Barau,Remo Stars,Barau,Remo Stars,Adewale Ibrahim,RB,12,23,0,Pass,36.36,0.05,Complete,0.0
214,1,Barau,Remo Stars,Barau,Remo Stars,Joseph Nnamdi,ST,27,23,0,Interception,83.43,80.0,Complete,0.0
215,1,Barau,Remo Stars,Barau,Remo Stars,Ifeanyi Ogundele,LB,1,23,18,Pass,60.63,63.39,Complete,0.0
216,1,Barau,Remo Stars,Remo Stars,Barau,Joseph Osazuwa,CDM,15,23,30,Foul,46.87,63.97,Complete,0.0
217,1,Barau,Remo Stars,Barau,Remo Stars,Olamide Etim,RW,16,23,31,Cross,103.14,48.32,Complete,0.0
218,1,Barau,Remo Stars,Barau,Remo Stars,Daniel Adisa,CAM,22,23,37,Pass,45.4,35.66,Complete,0.0
219,1,Barau,Remo Stars,Barau,Remo Stars,Olamide Etim,RW,16,23,43,Pass,93.81,69.34,Complete,0.0
220,1,Barau,Remo Stars,Remo Stars,Barau,Chukwuemeka Chukwu,RW,28,23,57,Corner,116.3,43.57,Complete,0.0
221,1,Barau,Remo Stars,Barau,Remo Stars,Daniel Adisa,CAM,22,24,5,Turnover,22.6,2.58,Complete,0.0
222,1,Barau,Remo Stars,Barau,Remo Stars,Aliyu Okafor,CAM,4,24,13,Progressive Pass,47.05,0.0,Complete,0.0
223,1,Barau,Remo Stars,Remo Stars,Barau,Segun Oyelaran,CM,10,24,20,Pass,44.59,58.86,Complete,0.0
224,1,Barau,Remo Stars,Barau,Remo Stars,Musa Nnamdi,GK,26,24,22,Dangerous Pass,105.36,10.07,Complete,0.0
225,1,Barau,Remo Stars,Remo Stars,Barau,Chukwuemeka Adeyemi,CM,9,24,22,Pass,89.67,36.18,Complete,0.0
226,1,Barau,Remo Stars,Barau,Remo Stars,Joseph Nnamdi,ST,27,24,24,Pass,34.73,43.91,Incomplete,0.0
227,1,Barau,Remo Stars,Remo Stars,Barau,Chukwuemeka Adeyemi,CM,9,24,32,Progressive Pass,15.4,45.66,Incomplete,0.0
228,1,Barau,Remo Stars,Remo Stars,Barau,Femi Osazuwa,LW,25,24,39,Offside,84.7,58.32,Complete,0.0
229,1,Barau,Remo Stars,Barau,Remo Stars,Emmanuel Oyelaran,GK,28,24,46,Dangerous Pass,107.05,39.72,Incomplete,0.0
230,1,Barau,Remo Stars,Barau,Remo Stars,Suleiman Okonkwo,LW,9,24,49,Dangerous Pass,115.06,0.82,Complete,0.0
231,1,Barau,Remo Stars,Remo Stars,Barau,Kunle Okoye,CB,26,24,50,Interception,38.61,12.54,Complete,0.0
232,1,Barau,Remo Stars,Barau,Remo Stars,Musa Balogun,RW,3,25,4,Pass,119.38,70.33,Incomplete,0.0
233,1,Barau,Remo Stars,Remo Stars,Barau,Damilare Onuoha,CM,24,25,7,Pass,16.2,26.44,Complete,0.0
234,1,Barau,Remo Stars,Remo Stars,Barau,Damilare Onuoha,CM,24,25,10,Pass,110.63,29.43,Complete,0.0
235,1,Barau,Remo Stars,Remo Stars,Barau,Kunle Okoye,CB,26,25,11,Dangerous Pass,105.75,51.07,Complete,0.0
236,1,Barau,Remo Stars,Remo Stars,Barau,Victor Mustapha,GK,1,25,13,Pass,31.77,32.16,Complete,0.0
237,1,Barau,Remo Stars,Barau,Remo Stars,Emmanuel Oyelaran,GK,28,25,21,Turnover,30.61,12.36,Complete,0.0
238,1,Barau,Remo Stars,Barau,Remo Stars,Divine Bello,RW,18,25,22,Pass,118.78,62.55,Complete,0.0
239,1,Barau,Remo Stars,Remo Stars,Barau,Segun Oyelaran,CM,10,25,24,Successful Dribble,24.46,52.89,Complete,0.0
240,1,Barau,Remo Stars,Remo Stars,Barau,Segun Oyelaran,CM,10,25,26,Successful Dribble,80.62,25.51,Complete,0.0
241,1,Barau,Remo Stars,Barau,Remo Stars,Chukwuemeka Ojo,LW,11,25,26,Pass,76.27,0.0,Complete,0.0
242,1,Barau,Remo Stars,Barau,Remo Stars,Emmanuel Oyelaran,GK,28,25,29,Cross,97.27,61.59,Incomplete,0.0
243,1,Barau,Remo Stars,Remo Stars,Barau,Kelechi Usman,CM,6,25,32,Foul,72.34,80.0,Complete,0.0
244,1,Barau,Remo Stars,Remo Stars,Barau,Ifeanyi Ibrahim,LB,22,25,36,Pass,117.6,42.7,Complete,0.0
245,1,Barau,Remo Stars,Remo Stars,Barau,Chukwuemeka Osazuwa,CAM,12,25,37,Turnover,79.37,14.64,Complete,0.0
246,1,Barau,Remo Stars,Barau,Remo Stars,Chukwuemeka Ojo,LW,11,25,39,Interception,85.91,67.36,Complete,0.0
247,1,Barau,Remo Stars,Barau,Remo Stars,Obinna Oyelaran,LW,6,26,15,Foul,22.96,40.93,Complete,0.0
248,1,Barau,Remo Stars,Barau,Remo Stars,Aliyu Okafor,CAM,4,26,21,Pass,4.64,63.79,Complete,0.0
249,1,Barau,Remo Stars,Remo Stars,Barau,Rasheed Mohammed,GK,29,26,36,Pass,101.81,71.81,Complete,0.0
250,1,Barau,Remo Stars,Remo Stars,Barau,Praise Lawal,CDM,11,26,45,Tackle,42.72,15.67,Complete,0.0
251,1,Barau,Remo Stars,Remo Stars,Barau,Joseph Osazuwa,CDM,15,27,2,Big Chance,116.23,39.57,Off Target,0.708
252,1,Barau,Remo Stars,Barau,Remo Stars,Musa Balogun,RW,3,27,10,Interception,35.31,27.17,Complete,0.0
253,1,Barau,Remo Stars,Barau,Remo Stars,Adewale Ibrahim,RB,12,27,18,Dangerous Pass,112.63,27.22,Complete,0.0
254,1,Barau,Remo Stars,Barau,Remo Stars,Daniel Adisa,CAM,22,27,44,Progressive Pass,42.27,30.86,Complete,0.0
255,1,Barau,Remo Stars,Barau,Remo Stars,Chukwuemeka Ojo,LW,11,27,59,Turnover,70.37,62.65,Complete,0.0
256,1,Barau,Remo Stars,Barau,Remo Stars,Musa Balogun,RW,3,28,9,Turnover,77.98,0.94,Complete,0.0
257,1,Barau,Remo Stars,Remo Stars,Barau,Damilare Onuoha,CM,24,28,10,Dangerous Pass,78.15,21.97,Complete,0.0
258,1,Barau,Remo Stars,Remo Stars,Barau,Rasheed Mohammed,GK,29,28,12,Interception,22.34,28.73,Complete,0.0
259,1,Barau,Remo Stars,Remo Stars,Barau,Praise Lawal,CDM,11,28,17,Progressive Pass,99.55,34.39,Complete,0.0
260,1,Barau,Remo Stars,Remo Stars,Barau,Joseph Osazuwa,CDM,15,28,25,Dangerous Pass,74.57,39.83,Complete,0.0
261,1,Barau,Remo Stars,Remo Stars,Barau,Kelechi Usman,CM,6,28,28,Shot on Target,99.14,32.46,On Target,0.254
262,1,Barau,Remo Stars,Remo Stars,Barau,Segun Oyelaran,CM,10,28,31,Progressive Pass,22.65,10.05,Complete,0.0
263,1,Barau,Remo Stars,Barau,Remo Stars,Tunde Osazuwa,CB,23,28,34,Pass,24.16,52.06,Complete,0.0
264,1,Barau,Remo Stars,Barau,Remo Stars,Joseph Nnamdi,ST,27,28,37,Successful Dribble,97.26,50.86,Complete,0.0
265,1,Barau,Remo Stars,Remo Stars,Barau,Kelechi Usman,CM,6,28,40,Pass,110.6,53.76,Complete,0.0
266,1,Barau,Remo Stars,Barau,Remo Stars,Daniel Adisa,CAM,22,28,40,Pass,69.89,53.29,Incomplete,0.0
267,1,Barau,Remo Stars,Barau,Remo Stars,Chukwuemeka Ojo,LW,11,28,41,Pass,82.33,24.51,Complete,0.0
268,1,Barau,Remo Stars,Barau,Remo Stars,Daniel Adisa,CAM,22,28,41,Cross,72.04,27.2,Complete,0.0
269,1,Barau,Remo Stars,Remo Stars,Barau,Musa Osazuwa,CAM,2,28,42,Pass,87.57,1.57,Complete,0.0
270,1,Barau,Remo Stars,Remo Stars,Barau,Musa Osazuwa,CAM,2,28,46,Turnover,64.24,35.27,Complete,0.0
271,1,Barau,Remo Stars,Remo Stars,Barau,Peter Ogundele,CB,13,28,57,Tackle,49.53,54.6,Complete,0.0
272,1,Barau,Remo Stars,Barau,Remo Stars,Peter Nnamdi,CDM,8,29,4,Successful Dribble,11.26,44.48,Complete,0.0
273,1,Barau,Remo Stars,Barau,Remo Stars,Obinna Oyelaran,LW,6,29,4,Progressive Pass,60.66,44.39,Complete,0.0
274,1,Barau,Remo Stars,Barau,Remo Stars,Joseph Nnamdi,ST,27,29,7,Progressive Pass,44.28,54.65,Complete,0.0
275,1,Barau,Remo Stars,Barau,Remo Stars,Aliyu Okafor,CAM,4,29,19,Successful Dribble,13.04,44.35,Complete,0.0
276,1,Barau,Remo Stars,Barau,Remo Stars,Suleiman Okonkwo,LW,9,29,23,Successful Dribble,49.47,41.85,Complete,0.0
277,1,Barau,Remo Stars,Remo Stars,Barau,Femi Osazuwa,LW,25,29,27,Progressive Pass,109.18,26.87,Complete,0.0
278,1,Barau,Remo Stars,Remo Stars,Barau,Ifeanyi Ibrahim,LB,22,29,28,Pass,30.95,15.44,Incomplete,0.0
279,1,Barau,Remo Stars,Remo Stars,Barau,Praise Lawal,CDM,11,29,35,Pass,65.94,44.71,Complete,0.0
280,1,Barau,Remo Stars,Barau,Remo Stars,Peter Nnamdi,CDM,8,29,43,Cross,93.61,44.63,Complete,0.0
281,1,Barau,Remo Stars,Barau,Remo Stars,Divine Bello,RW,18,29,51,Pass,8.55,80.0,Complete,0.0
282,1,Barau,Remo Stars,Remo Stars,Barau,Victor Mustapha,GK,1,30,0,Pass,69.81,36.63,Incomplete,0.0
283,1,Barau,Remo Stars,Barau,Remo Stars,Joseph Nnamdi,ST,27,30,9,Cross,83.42,0.0,Complete,0.0
284,1,Barau,Remo Stars,Remo Stars,Barau,Chukwuemeka Chukwu,RW,28,30,14,Progressive Pass,118.21,35.47,Complete,0.0
285,1,Barau,Remo Stars,Barau,Remo Stars,Obinna Oyelaran,LW,6,30,26,Shot on Target,107.95,40.99,Off Target,0.366
286,1,Barau,Remo Stars,Remo Stars,Barau,Chukwuemeka Osazuwa,CAM,12,30,29,Tackle,23.03,47.59,Complete,0.0
287,1,Barau,Remo Stars,Barau,Remo Stars,Tunde Osazuwa,CB,23,30,40,Successful Dribble,8.62,60.48,Complete,0.0
288,1,Barau,Remo Stars,Barau,Remo Stars,Musa Nnamdi,GK,26,30,43,Progressive Pass,101.13,58.16,Incomplete,0.0
289,1,Barau,Remo Stars,Barau,Remo Stars,Chukwuemeka Ojo,LW,11,30,51,Shot,91.21,45.47,Off Target,0.174
290,1,Barau,Remo Stars,Remo Stars,Barau,Damilare Onuoha,CM,24,30,52,Turnover,87.62,48.71,Complete,0.0
291,1,Barau,Remo Stars,Barau,Remo Stars,Adewale Ibrahim,RB,12,30,55,Turnover,71.61,5.71,Complete,0.0
292,1,Barau,Remo Stars,Remo Stars,Barau,Ifeanyi Ibrahim,LB,22,31,4,Shot on Target,107.64,0.0,Off Target,0.035
293,1,Barau,Remo Stars,Barau,Remo Stars,Chukwuemeka Ojo,LW,11,31,4,Turnover,77.41,52.51,Complete,0.0
294,1,Barau,Remo Stars,Barau,Remo Stars,Chukwuemeka Ojo,LW,11,31,12,Pass,49.72,35.28,Complete,0.0
295,1,Barau,Remo Stars,Barau,Remo Stars,Obinna Oyelaran,LW,6,31,19,Progressive Pass,3.02,16.93,Complete,0.0
296,1,Barau,Remo Stars,Remo Stars,Barau,Chukwuemeka Osazuwa,CAM,12,31,21,Turnover,53.76,45.04,Complete,0.0
297,1,Barau,Remo Stars,Barau,Remo Stars,Musa Balogun,RW,3,31,32,Cross,114.65,40.32,Incomplete,0.0
298,1,Barau,Remo Stars,Barau,Remo Stars,Joseph Nnamdi,ST,27,31,39,Tackle,78.21,53.21,Complete,0.0
299,1,Barau,Remo Stars,Remo Stars,Barau,Peter Ogundele,CB,13,31,41,Pass,17.0,35.28,Complete,0.0
300,1,Barau,Remo Stars,Remo Stars,Barau,Segun Oyelaran,CM,10,31,42,Turnover,12.49,42.27,Complete,0.0
301,1,Barau,Remo Stars,Barau,Remo Stars,Emmanuel Oyelaran,GK,28,31,44,Yellow Card,59.35,63.18,Complete,0.0
302,1,Barau,Remo Stars,Barau,Remo Stars,Aliyu Okafor,CAM,4,31,45,Cross,88.14,34.45,Complete,0.0
303,1,Barau,Remo Stars,Barau,Remo Stars,Joseph Nnamdi,ST,27,31,54,Successful Dribble,94.51,38.17,Complete,0.0
304,1,Barau,Remo Stars,Barau,Remo Stars,Daniel Adisa,CAM,22,32,5,Turnover,78.76,39.33,Complete,0.0
305,1,Barau,Remo Stars,Barau,Remo Stars,Aliyu Okafor,CAM,4,32,17,Interception,84.95,3.8,Complete,0.0
306,1,Barau,Remo Stars,Barau,Remo Stars,Suleiman Okonkwo,LW,9,32,41,Progressive Pass,75.23,35.7,Complete,0.0
307,1,Barau,Remo Stars,Barau,Remo Stars,Musa Balogun,RW,3,32,46,Dangerous Pass,109.83,30.07,Complete,0.0
308,1,Barau,Remo Stars,Barau,Remo Stars,Ifeanyi Usman,LW,10,32,49,Pass,33.52,14.28,Complete,0.0
309,1,Barau,Remo Stars,Remo Stars,Barau,Ifeanyi Ibrahim,LB,22,32,49,Yellow Card,46.16,36.1,Complete,0.0
310,1,Barau,Remo Stars,Remo Stars,Barau,Femi Osazuwa,LW,25,32,52,Cross,85.58,47.3,Complete,0.0
311,1,Barau,Remo Stars,Barau,Remo Stars,Suleiman Okonkwo,LW,9,33,1,Turnover,14.14,71.8,Complete,0.0
312,1,Barau,Remo Stars,Remo Stars,Barau,Rasheed Mohammed,GK,29,33,10,Foul,71.35,55.69,Complete,0.0
313,1,Barau,Remo Stars,Remo Stars,Barau,Daniel Chukwu,CAM,8,33,19,Turnover,46.2,34.01,Complete,0.0
314,1,Barau,Remo Stars,Remo Stars,Barau,Kunle Okoye,CB,26,33,20,Tackle,75.27,32.71,Complete,0.0
315,1,Barau,Remo Stars,Barau,Remo Stars,Musa Balogun,RW,3,33,29,Turnover,77.05,32.97,Complete,0.0
316,1,Barau,Remo Stars,Remo Stars,Barau,Kelechi Usman,CM,6,33,44,Pass,72.29,19.05,Complete,0.0
317,1,Barau,Remo Stars,Remo Stars,Barau,Peter Ogundele,CB,13,33,47,Turnover,35.17,49.36,Complete,0.0
318,1,Barau,Remo Stars,Barau,Remo Stars,Daniel Adisa,CAM,22,34,1,Pass,90.18,38.04,Complete,0.0
319,1,Barau,Remo Stars,Barau,Remo Stars,Tunde Osazuwa,CB,23,34,12,Pass,16.05,59.99,Incomplete,0.0
320,1,Barau,Remo Stars,Remo Stars,Barau,Daniel Chukwu,CAM,8,34,18,Pass,31.61,33.36,Complete,0.0
321,1,Barau,Remo Stars,Remo Stars,Barau,Damilare Onuoha,CM,24,34,20,Pass,111.32,36.08,Complete,0.0
322,1,Barau,Remo Stars,Remo Stars,Barau,Peter Ogundele,CB,13,34,26,Successful Dribble,101.09,18.01,Complete,0.0
323,1,Barau,Remo Stars,Barau,Remo Stars,Musa Balogun,RW,3,34,28,Yellow Card,8.06,52.06,Complete,0.0
324,1,Barau,Remo Stars,Barau,Remo Stars,Emmanuel Oyelaran,GK,28,34,30,Tackle,31.08,58.45,Complete,0.0
325,1,Barau,Remo Stars,Barau,Remo Stars,Divine Bello,RW,18,34,39,Dangerous Pass,82.73,50.77,Complete,0.0
326,1,Barau,Remo Stars,Barau,Remo Stars,Daniel Adisa,CAM,22,34,41,Tackle,81.04,38.2,Complete,0.0
327,1,Barau,Remo Stars,Barau,Remo Stars,Ifeanyi Ogundele,LB,1,34,46,Cross,97.16,49.29,Incomplete,0.0
328,1,Barau,Remo Stars,Barau,Remo Stars,Joseph Nnamdi,ST,27,34,53,Tackle,68.36,19.27,Complete,0.0
329,1,Barau,Remo Stars,Remo Stars,Barau,Segun Oyelaran,CM,10,34,55,Pass,39.34,40.88,Complete,0.0
330,1,Barau,Remo Stars,Remo Stars,Barau,Segun Oyelaran,CM,10,35,17,Interception,87.3,34.11,Complete,0.0
331,1,Barau,Remo Stars,Barau,Remo Stars,Joseph Nnamdi,ST,27,35,22,Pass,112.45,44.49,Complete,0.0
332,1,Barau,Remo Stars,Remo Stars,Barau,Femi Osazuwa,LW,25,35,26,Progressive Pass,113.98,5.19,Incomplete,0.0
333,1,Barau,Remo Stars,Barau,Remo Stars,Emmanuel Oyelaran,GK,28,35,29,Successful Dribble,18.75,21.12,Complete,0.0
334,1,Barau,Remo Stars,Barau,Remo Stars,Peter Nnamdi,CDM,8,36,0,Tackle,15.31,80.0,Complete,0.0
335,1,Barau,Remo Stars,Barau,Remo Stars,Chukwuemeka Ojo,LW,11,36,9,Shot on Target,108.75,46.79,On Target,0.354
336,1,Barau,Remo Stars,Remo Stars,Barau,Femi Osazuwa,LW,25,36,12,Yellow Card,66.71,46.48,Complete,0.0
337,1,Barau,Remo Stars,Remo Stars,Barau,Daniel Chukwu,CAM,8,36,15,Cross,114.27,67.44,Complete,0.0
338,1,Barau,Remo Stars,Barau,Remo Stars,Obinna Oyelaran,LW,6,36,15,Progressive Pass,39.23,62.81,Complete,0.0
339,1,Barau,Remo Stars,Remo Stars,Barau,Chukwuemeka Chukwu,RW,28,36,30,Pass,66.63,53.03,Complete,0.0
340,1,Barau,Remo Stars,Remo Stars,Barau,Damilare Onuoha,CM,24,36,42,Interception,65.87,59.59,Complete,0.0
341,1,Barau,Remo Stars,Remo Stars,Barau,Chukwuemeka Osazuwa,CAM,12,36,53,Pass,102.44,0.0,Complete,0.0
342,1,Barau,Remo Stars,Barau,Remo Stars,Obinna Oyelaran,LW,6,37,3,Tackle,63.15,62.46,Complete,0.0
343,1,Barau,Remo Stars,Barau,Remo Stars,Peter Nnamdi,CDM,8,37,6,Pass,59.55,30.89,Complete,0.0
344,1,Barau,Remo Stars,Barau,Remo Stars,Tunde Osazuwa,CB,23,37,6,Pass,91.47,80.0,Complete,0.0
345,1,Barau,Remo Stars,Barau,Remo Stars,Emmanuel Oyelaran,GK,28,37,9,Pass,73.26,58.85,Complete,0.0
346,1,Barau,Remo Stars,Remo Stars,Barau,Daniel Chukwu,CAM,8,37,11,Interception,14.08,37.41,Complete,0.0
347,1,Barau,Remo Stars,Barau,Remo Stars,Daniel Adisa,CAM,22,37,17,Dangerous Pass,117.33,11.88,Complete,0.0
348,1,Barau,Remo Stars,Remo Stars,Barau,Rasheed Mohammed,GK,29,37,17,Successful Dribble,53.55,0.0,Complete,0.0
349,1,Barau,Remo Stars,Remo Stars,Barau,Femi Osazuwa,LW,25,37,23,Tackle,27.74,11.17,Complete,0.0
350,1,Barau,Remo Stars,Remo Stars,Barau,Victor Mustapha,GK,1,37,38,Shot,114.22,76.45,On Target,0.09
351,1,Barau,Remo Stars,Remo Stars,Barau,Peter Ogundele,CB,13,37,46,Interception,31.85,32.91,Complete,0.0
352,1,Barau,Remo Stars,Remo Stars,Barau,Musa Osazuwa,CAM,2,38,3,Successful Dribble,86.2,9.34,Complete,0.0
353,1,Barau,Remo Stars,Remo Stars,Barau,Segun Oyelaran,CM,10,38,9,Cross,109.68,46.09,Complete,0.0
354,1,Barau,Remo Stars,Barau,Remo Stars,Suleiman Okonkwo,LW,9,38,10,Turnover,40.18,37.99,Complete,0.0
355,1,Barau,Remo Stars,Remo Stars,Barau,Praise Lawal,CDM,11,38,15,Shot,115.49,37.01,Off Target,0.44
356,1,Barau,Remo Stars,Remo Stars,Barau,Damilare Onuoha,CM,24,38,51,Pass,70.22,31.08,Complete,0.0
357,1,Barau,Remo Stars,Barau,Remo Stars,Tunde Osazuwa,CB,23,38,52,Progressive Pass,35.62,21.38,Complete,0.0
358,1,Barau,Remo Stars,Remo Stars,Barau,Kunle Okoye,CB,26,39,0,Offside,64.73,22.25,Complete,0.0
359,1,Barau,Remo Stars,Barau,Remo Stars,Obinna Oyelaran,LW,6,39,1,Interception,89.13,45.23,Complete,0.0
360,1,Barau,Remo Stars,Barau,Remo Stars,Suleiman Okonkwo,LW,9,39,1,Foul,53.89,24.52,Complete,0.0
361,1,Barau,Remo Stars,Remo Stars,Barau,Damilare Onuoha,CM,24,39,5,Pass,79.83,47.33,Complete,0.0
362,1,Barau,Remo Stars,Barau,Remo Stars,Peter Nnamdi,CDM,8,39,8,Turnover,54.83,3.81,Complete,0.0
363,1,Barau,Remo Stars,Barau,Remo Stars,Ifeanyi Usman,LW,10,39,18,Big Chance,102.31,34.51,Off Target,0.544
364,1,Barau,Remo Stars,Remo Stars,Barau,Joseph Osazuwa,CDM,15,39,20,Pass,43.1,36.23,Complete,0.0
365,1,Barau,Remo Stars,Remo Stars,Barau,Victor Mustapha,GK,1,39,32,Foul,61.14,55.24,Complete,0.0
366,1,Barau,Remo Stars,Remo Stars,Barau,Femi Osazuwa,LW,25,39,52,Shot,101.43,14.21,On Target,0.147
367,1,Barau,Remo Stars,Barau,Remo Stars,Chukwuemeka Ojo,LW,11,39,58,Pass,8.08,55.78,Complete,0.0
368,1,Barau,Remo Stars,Barau,Remo Stars,Tunde Osazuwa,CB,23,40,4,Pass,1.9,28.27,Complete,0.0
369,1,Barau,Remo Stars,Barau,Remo Stars,Obinna Oyelaran,LW,6,40,6,Interception,59.14,5.3,Complete,0.0
370,1,Barau,Remo Stars,Barau,Remo Stars,Adewale Ibrahim,RB,12,40,9,Interception,68.06,50.09,Complete,0.0
371,1,Barau,Remo Stars,Barau,Remo Stars,Tunde Osazuwa,CB,23,40,23,Shot,116.02,55.96,Off Target,0.317
372,1,Barau,Remo Stars,Remo Stars,Barau,Ifeanyi Ibrahim,LB,22,40,33,Foul,15.53,48.93,Complete,0.0
373,1,Barau,Remo Stars,Barau,Remo Stars,Olamide Etim,RW,16,40,36,Pass,40.12,29.16,Complete,0.0
374,1,Barau,Remo Stars,Remo Stars,Barau,Segun Oyelaran,CM,10,40,42,Turnover,14.27,50.82,Complete,0.0
375,1,Barau,Remo Stars,Barau,Remo Stars,Ifeanyi Ogundele,LB,1,40,46,Shot on Target,117.19,33.93,Off Target,0.426
376,1,Barau,Remo Stars,Barau,Remo Stars,Divine Bello,RW,18,40,54,Turnover,43.35,49.61,Complete,0.0
377,1,Barau,Remo Stars,Remo Stars,Barau,Victor Mustapha,GK,1,41,1,Pass,113.38,44.22,Complete,0.0
378,1,Barau,Remo Stars,Remo Stars,Barau,Kunle Okoye,CB,26,41,19,Shot,92.58,55.87,On Target,0.148
379,1,Barau,Remo Stars,Remo Stars,Barau,Victor Mustapha,GK,1,41,25,Progressive Pass,88.9,31.55,Complete,0.0
380,1,Barau,Remo Stars,Barau,Remo Stars,Olamide Etim,RW,16,41,31,Shot,95.99,43.22,On Target,0.231
381,1,Barau,Remo Stars,Remo Stars,Barau,Daniel Chukwu,CAM,8,41,33,Progressive Pass,56.21,36.87,Complete,0.0
382,1,Barau,Remo Stars,Remo Stars,Barau,Ifeanyi Ibrahim,LB,22,41,39,Pass,88.7,69.32,Complete,0.0
383,1,Barau,Remo Stars,Barau,Remo Stars,Ifeanyi Ogundele,LB,1,41,46,Interception,19.95,22.6,Complete,0.0
384,1,Barau,Remo Stars,Remo Stars,Barau,Chukwuemeka Chukwu,RW,28,41,55,Progressive Pass,59.14,47.78,Complete,0.0
385,1,Barau,Remo Stars,Remo Stars,Barau,Ifeanyi Ibrahim,LB,22,41,56,Cross,86.24,17.6,Complete,0.0
386,1,Barau,Remo Stars,Remo Stars,Barau,Segun Oyelaran,CM,10,41,56,Pass,65.2,80.0,Complete,0.0
387,1,Barau,Remo Stars,Remo Stars,Barau,Femi Osazuwa,LW,25,41,56,Pass,114.08,48.15,Complete,0.0
388,1,Barau,Remo Stars,Barau,Remo Stars,Emmanuel Oyelaran,GK,28,42,3,Cross,103.92,51.19,Complete,0.0
389,1,Barau,Remo Stars,Remo Stars,Barau,Daniel Chukwu,CAM,8,42,14,Tackle,58.32,33.86,Complete,0.0
390,1,Barau,Remo Stars,Barau,Remo Stars,Musa Nnamdi,GK,26,42,24,Turnover,18.48,29.12,Complete,0.0
391,1,Barau,Remo Stars,Remo Stars,Barau,Rasheed Mohammed,GK,29,42,31,Pass,1.46,20.99,Complete,0.0
392,1,Barau,Remo Stars,Remo Stars,Barau,Daniel Chukwu,CAM,8,42,33,Dangerous Pass,93.6,18.16,Incomplete,0.0
393,1,Barau,Remo Stars,Barau,Remo Stars,Divine Bello,RW,18,42,35,Pass,106.53,38.54,Complete,0.0
394,1,Barau,Remo Stars,Remo Stars,Barau,Rasheed Mohammed,GK,29,42,51,Pass,93.93,10.29,Complete,0.0
395,1,Barau,Remo Stars,Barau,Remo Stars,Peter Nnamdi,CDM,8,42,56,Corner,111.8,27.13,Complete,0.0
396,1,Barau,Remo Stars,Remo Stars,Barau,Segun Oyelaran,CM,10,42,59,Pass,31.49,60.17,Complete,0.0
397,1,Barau,Remo Stars,Barau,Remo Stars,Musa Nnamdi,GK,26,43,14,Cross,79.52,61.3,Complete,0.0
398,1,Barau,Remo Stars,Remo Stars,Barau,Victor Mustapha,GK,1,43,28,Pass,33.9,61.58,Complete,0.0
399,1,Barau,Remo Stars,Remo Stars,Barau,Ifeanyi Ibrahim,LB,22,43,31,Foul,38.26,21.11,Complete,0.0
400,1,Barau,Remo Stars,Barau,Remo Stars,Ifeanyi Usman,LW,10,43,31,Pass,26.63,56.51,Complete,0.0
401,1,Barau,Remo Stars,Remo Stars,Barau,Peter Ogundele,CB,13,43,32,Turnover,16.01,16.61,Complete,0.0
402,1,Barau,Remo Stars,Barau,Remo Stars,Ifeanyi Ogundele,LB,1,43,33,Pass,108.26,40.92,Incomplete,0.0
403,1,Barau,Remo Stars,Remo Stars,Barau,Rasheed Mohammed,GK,29,43,33,Progressive Pass,31.17,43.24,Complete,0.0
404,1,Barau,Remo Stars,Barau,Remo Stars,Joseph Nnamdi,ST,27,43,42,Yellow Card,66.61,68.72,Complete,0.0
405,1,Barau,Remo Stars,Remo Stars,Barau,Kelechi Usman,CM,6,43,47,Cross,105.79,24.94,Complete,0.0
406,1,Barau,Remo Stars,Remo Stars,Barau,Joseph Osazuwa,CDM,15,43,49,Foul,68.35,46.19,Complete,0.0
407,1,Barau,Remo Stars,Remo Stars,Barau,Kelechi Usman,CM,6,44,4,Pass,92.93,24.99,Complete,0.0
408,1,Barau,Remo Stars,Barau,Remo Stars,Aliyu Okafor,CAM,4,44,7,Pass,48.16,29.32,Complete,0.0
409,1,Barau,Remo Stars,Barau,Remo Stars,Obinna Oyelaran,LW,6,44,10,Tackle,64.72,24.33,Complete,0.0
410,1,Barau,Remo Stars,Barau,Remo Stars,Aliyu Okafor,CAM,4,44,12,Dangerous Pass,75.0,34.29,Complete,0.0
411,1,Barau,Remo Stars,Barau,Remo Stars,Joseph Nnamdi,ST,27,44,13,Shot on Target,107.89,13.18,On Target,0.173
412,1,Barau,Remo Stars,Remo Stars,Barau,Kunle Okoye,CB,26,44,16,Progressive Pass,79.3,62.01,Complete,0.0
413,1,Barau,Remo Stars,Remo Stars,Barau,Chukwuemeka Adeyemi,CM,9,44,17,Offside,106.49,54.13,Complete,0.0
